fight_id,event_id,referee,fighter_1,fighter_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,time_format,scores_1,scores_2
df3b75809b7fe252,ad047e3073a775f3,Yves Lavigne,86f582852a5b240a,cf9d24e4bd0cf2ce,86f582852a5b240a,3,F,Lightweight,M,Submission,Rear Naked Choke,3,3:48,3 Rnd (5-5-5),,
eb1b371dfc37fcdb,ad047e3073a775f3,Steve Mazzagatti,0ff11cc094e887bc,6803d4d6908354ac,0ff11cc094e887bc,3,F,Heavyweight,M,KO/TKO,Punches to Head From Side Control,1,2:10,3 Rnd (5-5-5),,
0292b9c31c0089ac,ad23903ef3af7406,Keith Peterson,d9c6f19f958643e9,242d36d241b43c12,d9c6f19f958643e9,3,F,Featherweight,M,KO/TKO,Elbows to Head From Guard,3,0:39,3 Rnd (5-5-5),,
089388c9f00ce9c6,ad23903ef3af7406,Chris Tognoni,583ee11abddfc581,e93b04e308913c2e,e93b04e308913c2e,3,F,Featherweight,M,KO/TKO,Elbows to Head From Crucifix,3,3:21,3 Rnd (5-5-5),,
0f16d83859d608c7,ad23903ef3af7406,Mark Smith,3a8176e15b9887c1,cad24459b28592ca,cad24459b28592ca,3,F,Catch Weight,M,KO/TKO,Punches to Head On Ground,2,4:51,3 Rnd (5-5-5),,
1569186ee820ea87,ad23903ef3af7406,Marc Goddard,01afe0916a40c7c5,442c9011034ae1fd,01afe0916a40c7c5,5,F,Welterweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),144,141
4914f7bd073c6359,ad23903ef3af7406,Mark Smith,6d4b63c767106d3a,40f3cb27fc7305a1,6d4b63c767106d3a,3,F,Welterweight,M,Submission,Anaconda Choke On Ground,1,0:52,3 Rnd (5-5-5),,
72b12a837290b327,ad23903ef3af7406,Keith Peterson,c47df9303d318c67,971246648e162f0d,971246648e162f0d,3,F,Lightweight,M,Submission,Armbar From Mount,1,3:41,3 Rnd (5-5-5),,
7c0d0a28a8fba102,ad23903ef3af7406,Keith Peterson,c6aee362c7a7d482,f626118b6da0e020,f626118b6da0e020,3,F,Welterweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
97caf8fca9d9603b,ad23903ef3af7406,Marc Goddard,2e19380f34871c6a,d4c9dcd330403612,2e19380f34871c6a,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,2,4:46,3 Rnd (5-5-5),,
a5c57b0f49e9f61c,ad23903ef3af7406,Marc Goddard,c58f51dedb310998,b0d6a1d8ac3d563d,c58f51dedb310998,3,F,Welterweight,M,Submission,Rear Naked Choke,3,1:56,3 Rnd (5-5-5),,
d38029cf47e54cf7,ad23903ef3af7406,Chris Tognoni,7f6ed67d3ed3c036,17e97649403ba428,17e97649403ba428,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,89
df30514e0674d598,ad23903ef3af7406,Jason Herzog,76e2870ffafbe38f,cb696ebfb6598724,76e2870ffafbe38f,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
e761c5009c09b295,ad23903ef3af7406,Jason Herzog,a0f0004aadf10b71,d33da8a3d82bdb62,a0f0004aadf10b71,5,T,Flyweight,M,Submission,Rear Naked Choke,2,2:05,5 Rnd (5-5-5-5-5),,
eb94412f15c62650,ad23903ef3af7406,Chris Tognoni,8667caa0451d245b,0c25d0a5e8cdbf19,8667caa0451d245b,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,4:51,3 Rnd (5-5-5),,
f706508c52f337a6,ad23903ef3af7406,Mark Smith,787bb1f087ccff8a,279566840aa55bf2,787bb1f087ccff8a,3,F,Heavyweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
1733594124569598,ad32471f01e7b1a5,Jeff Malott,5d7bdab5e03e3216,dbaaf42313af90fa,5d7bdab5e03e3216,3,F,Middleweight,M,Submission,Guillotine Choke From Bottom Guard,1,2:13,3 Rnd (5-5-5),,
301b145c186635de,ad32471f01e7b1a5,Herb Dean,1ff9589f9065a9ed,c32fb8c0f6471a4d,1ff9589f9065a9ed,3,F,Heavyweight,M,KO/TKO,Knee to Head In Clinch,3,4:02,3 Rnd (5-5-5),,
5b986cd7289a0884,ad32471f01e7b1a5,Herb Dean,86dfed7cc24a9fa7,91acd6910b802a9e,91acd6910b802a9e,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
7e3679992f2c6ff6,ad32471f01e7b1a5,Josh Rosenthal,73e09f837f3b5ecc,c0ab242c40decc55,c0ab242c40decc55,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
81b5e933186a685a,ad32471f01e7b1a5,Rob Hinds,029880cdbf5ca089,e5c9de15bb58b1c6,029880cdbf5ca089,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
8e2e14693e04bf45,ad32471f01e7b1a5,Josh Rosenthal,ccd1299e0345e0ce,18968f97ad34f15c,ccd1299e0345e0ce,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),87,84
a8b22e990cba6144,ad32471f01e7b1a5,Jeff Malott,a26198ba5093147e,60c72f7459827881,a26198ba5093147e,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
b2717e8f7e7a196f,ad32471f01e7b1a5,Herb Dean,ba280572acfba13f,46baf0f57edfa4df,ba280572acfba13f,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
b30bb2ba5b68a180,ad32471f01e7b1a5,Herb Dean,6085ceb59087514b,28f62d866c59c709,28f62d866c59c709,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
bd057764cb51f065,ad32471f01e7b1a5,Josh Rosenthal,eef9b891edbd4604,008dc37cca279def,008dc37cca279def,3,F,Heavyweight,M,Submission,Straight Armbar From Bottom Guard,1,1:03,3 Rnd (5-5-5),,
c22d25f1febd8d09,ad32471f01e7b1a5,Rob Hinds,8a59d346dc976a10,196ed28337adc630,8a59d346dc976a10,3,F,Lightweight,M,Submission,Guillotine Choke Standing,1,3:47,3 Rnd (5-5-5),,
203b3098d892c3b1,ad4e9055bf8cd04d,Herb Dean,e9213f53ddeca978,4b47e71384a9522f,4b47e71384a9522f,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,2:17,3 Rnd (5-5-5),,
28255055879685bc,ad4e9055bf8cd04d,John McCarthy,72c4b253d2f5ebf2,4834ff149dc9542a,NC,3,F,Bantamweight,M,Could Not Continue,Eye Poke by Yamamoto,2,2:37,3 Rnd (5-5-5),,
31e62d34abc3a762,ad4e9055bf8cd04d,Herb Dean,fc169c387b4b465d,634e2fb70bde3fd5,634e2fb70bde3fd5,3,F,Women's Bantamweight,F,Decision,Split,3,5:00,3 Rnd (5-5-5),84,87
5c827dd56a08f700,ad4e9055bf8cd04d,Herb Dean,4638cc6479cc0afe,e4e0f310b3cf23a8,4638cc6479cc0afe,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
618b581f14a37e06,ad4e9055bf8cd04d,Jerin Valel,d81ac739417d7f53,dd37fd509af89f15,d81ac739417d7f53,3,F,Welterweight,M,Submission,North-South Choke,2,4:20,3 Rnd (5-5-5),,
9f4bc2063685211c,ad4e9055bf8cd04d,John McCarthy,cf65d56b0755ed3b,303a05a7aa3ff761,cf65d56b0755ed3b,3,F,Welterweight,M,KO/TKO,Elbow to Head In Clinch,1,2:19,3 Rnd (5-5-5),,
adc1038ed2e76391,ad4e9055bf8cd04d,John McCarthy,8f6a18831a120817,777dea713da2441d,777dea713da2441d,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
e083c7ae1548e08a,ad4e9055bf8cd04d,John McCarthy,8bdac25ce0bb874d,3ecd936bd8814108,8bdac25ce0bb874d,5,T,Women's Bantamweight,F,Submission,Armbar On Ground,1,0:14,5 Rnd (5-5-5-5-5),,
f3e1c02ce14bccfe,ad4e9055bf8cd04d,Jerin Valel,d3df1add9d9a7efb,7e208569469c8bc8,d3df1add9d9a7efb,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,2,3:18,3 Rnd (5-5-5),,
fe49ef11584415d0,ad4e9055bf8cd04d,Jerin Valel,179f1948dc234f1f,1c86754617d9813a,1c86754617d9813a,3,F,Middleweight,M,Submission,"Rear Naked Choke
      Technical Submission",1,1:40,3 Rnd (5-5-5),,
ffea776913451b6d,ad4e9055bf8cd04d,Herb Dean,22a92d7f62195791,75e5fec9f72910ef,22a92d7f62195791,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:37,3 Rnd (5-5-5),,
0f88658e787815c8,ad99fa5325519169,Gary Copeland,d1941565abf50b16,193b9d1858bc4df3,193b9d1858bc4df3,3,F,Lightweight,M,KO/TKO,Knee to Head In Clinch,1,3:00,3 Rnd (5-5-5),,
62aab95c866a9c5b,ad99fa5325519169,Gary Copeland,d2c55d1d2e67773b,dea070ed4a2a8281,d2c55d1d2e67773b,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,2:30,3 Rnd (5-5-5),,
6d8ce1abde550bc6,ad99fa5325519169,Marc Goddard,f2688492b9a525a3,d247691a6c0e9034,f2688492b9a525a3,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
6dd0874dec826397,ad99fa5325519169,Liam Kerrigan,cb696ebfb6598724,ec52462a1b41f714,cb696ebfb6598724,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
a017d5806eaa6018,ad99fa5325519169,Liam Kerrigan,c03520b5c88ed6b4,5987b2458f4b5290,5987b2458f4b5290,3,F,Bantamweight,M,Submission,"Guillotine Choke From Mount
      Technical Submission",3,5:00,3 Rnd (5-5-5),,
a22add1024153ddb,ad99fa5325519169,Marc Goddard,5e4eec08896c9423,e51e5cb722bd47a8,5e4eec08896c9423,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,79
bef2a2e68fb4dfa8,ad99fa5325519169,Marc Goddard,ce1e867808ef5fce,01b352b6a9074d5c,ce1e867808ef5fce,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
d2b5ce5548b71668,ad99fa5325519169,Liam Kerrigan,5331b25a60417ffb,65ddc8a9ac4e8531,5331b25a60417ffb,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
dbb0ca0198ac514a,ad99fa5325519169,Keith Peterson,64a50dad704d1d49,ee9ebceabfd16fa7,ee9ebceabfd16fa7,5,F,Lightweight,M,TKO - Doctor's Stoppage,,5,2:18,5 Rnd (5-5-5-5-5),,
dbed6292db8b0212,ad99fa5325519169,Gary Copeland,aec185309b4843d0,9ccf8371fd80d45d,aec185309b4843d0,3,F,Welterweight,M,KO/TKO,"Kick to Body At Distance
      Front Kick",2,2:40,3 Rnd (5-5-5),,
ef86720364837f68,ad99fa5325519169,Marc Goddard,4c7781da8c6cae93,a2b12c3f3d60ff69,4c7781da8c6cae93,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
00a5e033391bf8df,ae58685caf8e4a0d,John McCarthy,621a6c59f88a44fe,029880cdbf5ca089,621a6c59f88a44fe,5,T,Welterweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),145,138
363efd241750c23d,ae58685caf8e4a0d,James Warring,e0ec3c3b6b611f7e,22ee260735da0d58,e0ec3c3b6b611f7e,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
4e75ed154de637e2,ae58685caf8e4a0d,John McCarthy,4e9fb05d7e5e61b8,e741536153227386,4e9fb05d7e5e61b8,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,2,1:46,3 Rnd (5-5-5),,
5a9657d4faeea2c5,ae58685caf8e4a0d,John McCarthy,84ac950d4c1722dd,99dd0147dc4ef80c,84ac950d4c1722dd,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
808245ba66df5f1c,ae58685caf8e4a0d,John McCarthy,c3ea8deeba00462b,f2925e6db404bf1d,c3ea8deeba00462b,3,F,Welterweight,M,Submission,"Injury  
      Knee Injury",2,2:28,3 Rnd (5-5-5),,
863319fd2e711ffc,ae58685caf8e4a0d,John McCarthy,22e47b53e4ceb27c,9ccdd2ce45903f34,22e47b53e4ceb27c,3,F,Middleweight,M,KO/TKO,Punches to Head From Guard,1,3:55,3 Rnd (5-5-5),,
9f5f9173666ce1b7,ae58685caf8e4a0d,Jorge Alonso,980b4e712489098e,73ef22f25d0f70e2,980b4e712489098e,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
af59e32a5b3f6065,ae58685caf8e4a0d,Larry Landless,d897897060f10a3a,8f2d9ee27f206f1f,d897897060f10a3a,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:40,3 Rnd (5-5-5),,
07e39fd5f4f23270,aec273fcb765330d,Kerry Hatley,b27a1fcb56a3035a,9fe7af8b3fbe00a0,b27a1fcb56a3035a,3,F,Welterweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
16bd47ba50891833,aec273fcb765330d,Jason Herzog,077e3ace32b72be9,31bb0772f21cabd8,077e3ace32b72be9,3,F,Flyweight,M,KO/TKO,Elbows to Head On Ground,2,4:04,3 Rnd (5-5-5),,
1c2d0db1c9eed052,aec273fcb765330d,Jacob Montalvo,634e2fb70bde3fd5,3143bf892608139a,634e2fb70bde3fd5,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,80
2f382615155e32b9,aec273fcb765330d,Kerry Hatley,c68c68efaa5ca6ef,6b7c7460855dbbb9,6b7c7460855dbbb9,3,F,Middleweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
33fa6793a7f984ac,aec273fcb765330d,Dan Miragliotta,7c7332319c14094c,65f09bacd3957381,65f09bacd3957381,5,F,Bantamweight,M,Decision,Split,5,5:00,5 Rnd (5-5-5-5-5),139,146
6f6fec9c78244174,aec273fcb765330d,Kerry Hatley,dc7927cd622676a7,65cdf4ec31143d86,dc7927cd622676a7,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
9433730f95d52fc8,aec273fcb765330d,Kerry Hatley,05fa626cb33d15b8,6a740daf1b279661,6a740daf1b279661,3,F,Women's Flyweight,F,Decision,Split,3,5:00,3 Rnd (5-5-5),84,87
b9e037a45f8850fb,aec273fcb765330d,Jacob Montalvo,b93c06d09d1c4ac0,11583163f45c7b31,11583163f45c7b31,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
bce8ece2ff26b4d4,aec273fcb765330d,Jason Herzog,583ee11abddfc581,305d73ede05e31ad,583ee11abddfc581,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:11,3 Rnd (5-5-5),,
c6cc6ae23cbf8a27,aec273fcb765330d,Jason Herzog,361d49960a196976,7832f2f62f04178f,361d49960a196976,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Half Guard,2,2:50,3 Rnd (5-5-5),,
6397fba14ce7f674,aee8eecfc4bfb1e7,John McCarthy,21b8a0f5c231096f,271fe91f4ba9d2c5,21b8a0f5c231096f,1,T,,M,KO/TKO,Headbutts to Head From Side Control,1,1:34,1 Rnd + 2OT (15-3-3),,
b71cb011942f3176,aee8eecfc4bfb1e7,John McCarthy,21b8a0f5c231096f,fbbde91f7bc2d3c5,21b8a0f5c231096f,1,F,Open Weight,M,Submission,"Other From Back Control
      Position - Back Control",1,7:00,1 Rnd + OT (12-3),,
ba65a2f56dc6a5ed,aee8eecfc4bfb1e7,John McCarthy,21b8a0f5c231096f,baf942f4bcb09894,21b8a0f5c231096f,1,F,Open Weight,M,KO/TKO,Punches to Head From Half Guard,1,2:43,1 Rnd + OT (12-3),,
bde5589889ded1c9,aee8eecfc4bfb1e7,John McCarthy,fbbde91f7bc2d3c5,31bbd46d57dfbcb7,fbbde91f7bc2d3c5,1,F,Open Weight,M,KO/TKO,Punches to Head From Mount,1,1:28,1 Rnd + OT (12-3),,
ced000124f98f276,aee8eecfc4bfb1e7,John McCarthy,271fe91f4ba9d2c5,1c3f5e85b59ec710,271fe91f4ba9d2c5,1,F,Open Weight,M,KO/TKO,"Elbows to Head From Side Control
      Submission to Strikes",1,4:37,1 Rnd + OT (12-3),,
dc6a8ec4d6c477de,aee8eecfc4bfb1e7,Joe Hamilton,304fcd812f12c589,0db70ca89e1c7374,304fcd812f12c589,1,F,Open Weight,M,KO/TKO,Punches to Head At Distance,1,5:57,1 Rnd + OT (12-3),,
de2ced807ed3eb0b,aee8eecfc4bfb1e7,John McCarthy,271fe91f4ba9d2c5,18524b46c570730b,271fe91f4ba9d2c5,1,F,Open Weight,M,KO/TKO,Headbutt to Head From Guard,1,0:21,1 Rnd + OT (12-3),,
e4acc3bb3c3e27d1,aee8eecfc4bfb1e7,John McCarthy,1c3f5e85b59ec710,0ec821423baa26bd,1c3f5e85b59ec710,1,F,Open Weight,M,KO/TKO,Punches to Head From Back Control,1,2:25,1 Rnd + OT (12-3),,
f59b1215176636f6,aee8eecfc4bfb1e7,John McCarthy,0e9869d712e81f8f,6cbb7661c3258617,0e9869d712e81f8f,1,F,Open Weight,M,Decision,Unanimous,2,3:00,1 Rnd + OT (12-3),,
0a3e48cdd97267f4,af1e5c64b8663aa0,Jason Herzog,3df5493bb279226f,43a59ce3bb40449e,3df5493bb279226f,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
0ccc86f7d0e84c3e,af1e5c64b8663aa0,Jason Herzog,f9d0cae37dabfafc,c878270af633eb11,c878270af633eb11,3,F,Light Heavyweight,M,TKO - Doctor's Stoppage,,1,1:31,3 Rnd (5-5-5),,
23e548f618dd0e5f,af1e5c64b8663aa0,Herb Dean,d2cd7a69cc55e7ed,af65aa688d13eedf,af65aa688d13eedf,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:51,3 Rnd (5-5-5),,
37a6fc5e69a7932d,af1e5c64b8663aa0,Mark Smith,a08ddd04eaffd81d,122ac9b816d8b71c,122ac9b816d8b71c,3,F,Women's Flyweight,F,KO/TKO,Punches to Head From Mount,2,1:38,3 Rnd (5-5-5),,
5d9a3bfdcd28abb8,af1e5c64b8663aa0,Jason Herzog,6370c1c1e12723d5,18b602842a24f7c5,18b602842a24f7c5,3,F,Light Heavyweight,M,KO/TKO,Elbow to Head In Clinch,1,2:17,3 Rnd (5-5-5),,
7ada9af99946d456,af1e5c64b8663aa0,Chris Tognoni,45e738622ea2c02c,ec23c1be628d8057,NC,3,F,Catch Weight,M,Overturned,Failed Drug Test by Jones,2,1:59,3 Rnd (5-5-5),,
949619e1b1de9e5f,af1e5c64b8663aa0,Mark Smith,40d8b74488743800,4aa58269d0664b5b,4aa58269d0664b5b,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,89
cfa0dbc7534f3545,af1e5c64b8663aa0,Chris Tognoni,8a1f3b5c526cd6e6,8be158ca1e5ea6a0,8a1f3b5c526cd6e6,3,F,Welterweight,M,KO/TKO,Punches to Head In Clinch,1,2:24,3 Rnd (5-5-5),,
dfe14e13aa727a0c,af1e5c64b8663aa0,Herb Dean,6bd02119599741a4,f2688492b9a525a3,f2688492b9a525a3,5,F,Bantamweight,M,Decision,Split,5,5:00,5 Rnd (5-5-5-5-5),143,142
968cd768ac41e6ee,afaad7d6a581e307,John McCarthy,4a01dc8376736ef5,1ffc38f67785797b,4a01dc8376736ef5,3,F,Middleweight,M,KO/TKO,"to    
      Corner Stoppage",3,0:13,3 Rnd (5-5-5),,
96c247ba0eb1ac65,afaad7d6a581e307,John McCarthy,c7e9d15cfce52f1d,efaf544314bb5c2e,Draw,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),,
a1c1e3c1e9c6cf1e,afaad7d6a581e307,,44260175069b6276,1e38bba6738b7b10,Draw,2,F,Lightweight,M,Decision,Majority,2,5:00,2 Rnd (5-5),,
b1134affa18449dd,afaad7d6a581e307,John McCarthy,fcaae0385b514f11,2f732dd9210d301f,fcaae0385b514f11,5,T,Light Heavyweight,M,KO/TKO,"Punches to Head On Ground
      Submission to Strikes",4,4:42,5 Rnd (5-5-5-5-5),,
c57acf13de48330a,afaad7d6a581e307,John McCarthy,13c4313ed0f744f3,6ece1d2ab1bed31d,13c4313ed0f744f3,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:30,3 Rnd (5-5-5),,
c6ead49500c047e5,afaad7d6a581e307,John McCarthy,a390eb8a9b2df298,f341f9551ba744e2,a390eb8a9b2df298,3,F,Middleweight,M,TKO - Doctor's Stoppage,Facial Cut,1,3:53,3 Rnd (5-5-5),,
d9e86958bcb15c26,afaad7d6a581e307,John McCarthy,621a6c59f88a44fe,7b6ce3a9460565b5,621a6c59f88a44fe,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),,
eebf672428b168b7,afaad7d6a581e307,John McCarthy,8d26912cd2aeb366,5ca158b1cc9cb242,8d26912cd2aeb366,3,F,Heavyweight,M,Submission,Armbar From Bottom Guard,1,2:08,3 Rnd (5-5-5),,
1a0b90c661fd603e,afdb76fbd86f6d11,John McCarthy,fe435e440b5de0ff,8b69839f3555a67b,fe435e440b5de0ff,3,F,Welterweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),87,84
46c74829fb4c2dd5,afdb76fbd86f6d11,Herb Dean,523fa774700d7d3f,aae99701b21554e4,523fa774700d7d3f,3,F,Middleweight,M,Submission,Arm Triangle From Mount,3,1:21,3 Rnd (5-5-5),,
635763ab6b5f0bf0,afdb76fbd86f6d11,Jason Herzog,82e7929bf6c2b689,30a09e43f15f1d75,82e7929bf6c2b689,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,82
704e1351a64581ed,afdb76fbd86f6d11,John McCarthy,9fa3bd637edd9aa2,4d44f37107f01b9b,4d44f37107f01b9b,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
8787d56f59bfb4c3,afdb76fbd86f6d11,Jason Herzog,89a407032911e27e,270b89c00ef0c55c,89a407032911e27e,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
8f301d4eb8e97449,afdb76fbd86f6d11,Herb Dean,513c6f1715e547a8,0ff11cc094e887bc,0ff11cc094e887bc,5,T,Heavyweight,M,KO/TKO,Punches to Head From Side Control,1,4:12,5 Rnd (5-5-5-5-5),,
95ca100d6bf829b2,afdb76fbd86f6d11,Herb Dean,501b07aec9b8fc2d,9b74de674c355425,501b07aec9b8fc2d,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),87,84
9c354bd6ea1bf25a,afdb76fbd86f6d11,John McCarthy,7691a80e6ca3e55b,d29b5c4f22c6357d,7691a80e6ca3e55b,3,F,Heavyweight,M,KO/TKO,Punches to Head From Half Guard,1,1:48,3 Rnd (5-5-5),,
ec618a1214d4b171,afdb76fbd86f6d11,John McCarthy,2f732dd9210d301f,98b80a717b9bda17,98b80a717b9bda17,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,88
f7e5e9fdcbff28b3,afdb76fbd86f6d11,Jason Herzog,eaea0fc7b76525a8,22edaf53ad59a967,22edaf53ad59a967,3,F,Welterweight,M,Submission,Anaconda Choke From Front Headlock,1,1:13,3 Rnd (5-5-5),,
f817a161eb72e685,afdb76fbd86f6d11,Jason Herzog,6c2030e0a143a94b,aed06011bf62237b,6c2030e0a143a94b,3,F,Middleweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
23fd92555246d61e,b0550072e5f0afa7,Marc Goddard,f1928a52590c5532,b1b0729d27936f2f,b1b0729d27936f2f,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),80,88
2456c4550c26e5e8,b0550072e5f0afa7,Blake Grice,98e946879ba20c0f,b4537562f88ac582,b4537562f88ac582,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:25,3 Rnd (5-5-5),,
31b283a5559ad44d,b0550072e5f0afa7,Marc Goddard,4d8fa64202cee4c1,dccb63727f2f5f74,dccb63727f2f5f74,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
75e580d5ea37c519,b0550072e5f0afa7,George Allen,f923e012414c883e,5c126c6aac3ef364,5c126c6aac3ef364,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
79da0eacafb22f86,b0550072e5f0afa7,Jason Herzog,cc351e408bbb7d43,325ad0dd9126d3df,cc351e408bbb7d43,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,1:12,3 Rnd (5-5-5),,
7dc87736c304b3dd,b0550072e5f0afa7,George Allen,cf65d56b0755ed3b,8be158ca1e5ea6a0,8be158ca1e5ea6a0,3,F,Welterweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
87126427cfcaee52,b0550072e5f0afa7,Blake Grice,150ff4cc642270b9,029eaff01e6bb8f0,029eaff01e6bb8f0,5,T,Lightweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),138,147
8da5849a6e7307bf,b0550072e5f0afa7,Jason Herzog,cc1a8b4b38b92c6d,d0e50a3d1b250708,cc1a8b4b38b92c6d,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,80
9bfda7c26578aaac,b0550072e5f0afa7,Marc Goddard,8c0580d4fff106c1,1338e2c7480bdf9e,1338e2c7480bdf9e,5,T,Middleweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),138,144
bf719cf83cab229b,b0550072e5f0afa7,George Allen,b0d6a1d8ac3d563d,7f0f171414d0a287,b0d6a1d8ac3d563d,3,F,Welterweight,M,Decision,Majority,3,5:00,3 Rnd (5-5-5),86,82
c6b040021b4ceb0f,b0550072e5f0afa7,Jason Herzog,5aedf14771ca82d2,a0f0004aadf10b71,a0f0004aadf10b71,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,1,2:58,3 Rnd (5-5-5),,
d22c19fd92426567,b0550072e5f0afa7,Blake Grice,50db8711c70196cd,1091d4d957141094,1091d4d957141094,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,2,2:30,3 Rnd (5-5-5),,
e0d92694d8a2d38b,b0550072e5f0afa7,Jason Herzog,cad24459b28592ca,749f572d1d3161fb,749f572d1d3161fb,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),78,90
3b8cac9910af1c61,b09890ba7ce1d1e2,Fernando Yamasaki,cd2c4d30c6e13b47,98215d037be5bcb7,Draw,3,F,Women's Strawweight,F,Decision,Majority,3,5:00,3 Rnd (5-5-5),85,84
57d04160f5438654,b09890ba7ce1d1e2,Keith Peterson,31ee470ef5dc8d7f,4b47e71384a9522f,4b47e71384a9522f,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38,3 Rnd (5-5-5),,
652a956adab8ad0e,b09890ba7ce1d1e2,Keith Peterson,7dda2cf308f24a02,19b7738321cfae42,7dda2cf308f24a02,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,1:16,3 Rnd (5-5-5),,
